OrderDate,CustomerID,Category,Product,Quantity,UnitPrice,Region,Revenue,Month,DayOfWeek,IsWeekend
2025-10-23,CUST0737,Home & Kitchen,Throw Pillow,4,42.35,South,169.4,2025-10,Thursday,False
2025-04-01,CUST0232,Beauty,Makeup Brush Kit,2,6.28,East,12.56,2025-04,Tuesday,False
2025-02-25,CUST0358,Beauty,Lip Balm Set,3,17.12,South,51.36,2025-02,Tuesday,False
2025-10-22,CUST0626,Sports,Resistance Bands,3,25.35,Unknown,76.05000000000001,2025-10,Wednesday,False
2025-12-16,CUST0221,Electronics,Wireless Earbuds,4,224.6,East,898.4,2025-12,Tuesday,False
2025-03-22,CUST0192,Home & Kitchen,LED Lamp,2,58.61,West,117.22,2025-03,Saturday,True
2025-11-14,CUST0229,Electronics,Bluetooth Speaker,2,150.52,West,301.04,2025-11,Friday,False
2025-08-18,CUST0292,Toys,Puzzle 1000pc,4,34.82,West,139.28,2025-08,Monday,False
2025-12-20,CUST0439,Toys,Puzzle 1000pc,4,48.3,North,193.2,2025-12,Saturday,True
2025-12-07,CUST0147,Beauty,Hair Dryer,3,22.16,West,66.48,2025-12,Sunday,True
2025-07-21,CUST0178,Sports,Resistance Bands,5,64.17,East,320.85,2025-07,Monday,False
2025-04-22,CUST0201,Toys,RC Car,2,46.02,East,92.04,2025-04,Tuesday,False
2025-05-04,CUST0694,Beauty,Hair Dryer,4,10.69,North,42.76,2025-05,Sunday,True
2025-08-21,CUST0462,Beauty,Makeup Brush Kit,1,59.81,South,59.81,2025-08,Thursday,False
2025-11-21,CUST0344,Apparel,Running Shoes,5,19.3,South,96.5,2025-11,Friday,False
2025-03-14,CUST0642,Home & Kitchen,Non-Stick Pan,2,21.63,North,43.26,2025-03,Friday,False
2025-12-09,CUST0426,Apparel,Running Shoes,3,98.09,West,294.27,2025-12,Tuesday,False
2025-12-06,CUST0380,Electronics,Smartwatch,4,226.68,East,906.72,2025-12,Saturday,True
2025-07-10,CUST0729,Apparel,Winter Jacket,5,50.83,South,254.14999999999998,2025-07,Thursday,False
2025-03-13,CUST0708,Apparel,Denim Jeans,5,108.7,North,543.5,2025-03,Thursday,False
2025-02-28,CUST0342,Home & Kitchen,Blender,2,84.39,West,168.78,2025-02,Friday,False
2025-03-19,CUST0392,Home & Kitchen,LED Lamp,2,39.6,North,79.2,2025-03,Wednesday,False
2025-11-16,CUST0607,Toys,Building Blocks,2,73.01,East,146.02,2025-11,Sunday,True
2025-03-27,CUST0093,Sports,Water Bottle,4,16.15,North,64.6,2025-03,Thursday,False
2025-06-01,CUST0080,Sports,Dumbbell Set,5,87.84,East,439.20000000000005,2025-06,Sunday,True
2025-07-24,CUST0496,Apparel,Winter Jacket,2,43.19,West,86.38,2025-07,Thursday,False
2025-10-24,CUST0027,Toys,RC Car,2,12.97,North,25.94,2025-10,Friday,False
2025-02-28,CUST0523,Electronics,Bluetooth Speaker,4,61.65,East,246.6,2025-02,Friday,False
2025-09-21,CUST0344,Home & Kitchen,Non-Stick Pan,4,45.96,South,183.84,2025-09,Sunday,True
2025-07-06,CUST0281,Apparel,Running Shoes,1,17.54,West,17.54,2025-07,Sunday,True
2025-12-03,CUST0308,Apparel,Running Shoes,1,117.06,East,117.06,2025-12,Wednesday,False
2025-06-09,CUST0212,Home & Kitchen,Non-Stick Pan,4,22.17,South,88.68,2025-06,Monday,False
2025-04-05,CUST0109,Sports,Dumbbell Set,1,108.77,South,108.77,2025-04,Saturday,True
2025-10-22,CUST0743,Toys,Puzzle 1000pc,4,50.7,West,202.8,2025-10,Wednesday,False
2025-04-02,CUST0404,Sports,Dumbbell Set,2,16.97,East,33.94,2025-04,Wednesday,False
2025-09-19,CUST0272,Apparel,Cotton T-Shirt,3,108.22,North,324.65999999999997,2025-09,Friday,False
2025-05-31,CUST0527,Sports,Water Bottle,2,53.67,North,107.34,2025-05,Saturday,True
2025-01-13,CUST0250,Apparel,Winter Jacket,2,39.55,South,79.1,2025-01,Monday,False
2025-12-22,CUST0543,Home & Kitchen,Non-Stick Pan,3,69.01,North,207.03000000000003,2025-12,Monday,False
2025-11-01,CUST0474,Home & Kitchen,Blender,1,25.48,North,25.48,2025-11,Saturday,True
2025-12-12,CUST0176,Apparel,Running Shoes,3,23.48,South,70.44,2025-12,Friday,False
2025-10-14,CUST0002,Home & Kitchen,Blender,2,85.72,West,171.44,2025-10,Tuesday,False
2025-08-09,CUST0084,Apparel,Winter Jacket,1,33.39,North,33.39,2025-08,Saturday,True
2025-11-27,CUST0773,Electronics,Bluetooth Speaker,5,240.81,South,1204.05,2025-11,Thursday,False
2025-01-24,CUST0754,Apparel,Cotton T-Shirt,3,20.28,North,60.84,2025-01,Friday,False
2025-10-06,CUST0216,Toys,Building Blocks,2,32.21,North,64.42,2025-10,Monday,False
2025-08-04,CUST0532,Home & Kitchen,Non-Stick Pan,4,46.44,West,185.76,2025-08,Monday,False
2025-04-21,CUST0699,Apparel,Running Shoes,5,74.47,South,372.35,2025-04,Monday,False
2025-08-02,CUST0578,Beauty,Makeup Brush Kit,1,54.14,South,54.14,2025-08,Saturday,True
2025-08-31,CUST0083,Home & Kitchen,Throw Pillow,5,73.57,South,367.84999999999997,2025-08,Sunday,True
2025-08-07,CUST0259,Toys,Plush Toy,2,39.58,East,79.16,2025-08,Thursday,False
2025-04-30,CUST0107,Apparel,Winter Jacket,4,39.58,East,158.32,2025-04,Wednesday,False
2025-10-26,CUST0798,Electronics,Laptop Stand,1,96.83,East,96.83,2025-10,Sunday,True
2025-12-24,CUST0080,Beauty,Lip Balm Set,2,41.77,North,83.54,2025-12,Wednesday,False
2025-08-20,CUST0045,Electronics,Wireless Earbuds,5,18.23,North,91.15,2025-08,Wednesday,False
2025-11-18,CUST0329,Toys,RC Car,3,46.41,North,139.23,2025-11,Tuesday,False
2025-10-02,CUST0097,Toys,RC Car,4,63.96,North,255.84,2025-10,Thursday,False
2025-10-07,CUST0670,Beauty,Hair Dryer,2,35.16,West,70.32,2025-10,Tuesday,False
2025-09-04,CUST0039,Sports,Resistance Bands,5,148.28,West,741.4,2025-09,Thursday,False
2025-02-11,CUST0794,Apparel,Winter Jacket,5,50.21,North,251.05,2025-02,Tuesday,False
2025-09-19,CUST0388,Electronics,Laptop Stand,1,44.94,Unknown,44.94,2025-09,Friday,False
2025-08-23,CUST0082,Apparel,Cotton T-Shirt,2,117.69,West,235.38,2025-08,Saturday,True
2025-06-11,CUST0279,Sports,Yoga Mat,3,100.52,North,301.56,2025-06,Wednesday,False
2025-07-30,CUST0163,Apparel,Winter Jacket,5,43.59,North,217.95000000000002,2025-07,Wednesday,False
2025-05-16,CUST0700,Home & Kitchen,LED Lamp,2,70.22,West,140.44,2025-05,Friday,False
2025-01-28,CUST0282,Beauty,Face Serum,2,36.6,South,73.2,2025-01,Tuesday,False
2025-04-21,CUST0314,Electronics,Laptop Stand,2,222.42,North,444.84,2025-04,Monday,False
2025-12-27,CUST0721,Apparel,Winter Jacket,5,57.66,South,288.29999999999995,2025-12,Saturday,True
2025-05-24,CUST0525,Apparel,Denim Jeans,1,68.56,Unknown,68.56,2025-05,Saturday,True
2025-07-10,CUST0329,Apparel,Winter Jacket,2,59.15,South,118.3,2025-07,Thursday,False
2025-03-25,CUST0054,Toys,Puzzle 1000pc,2,39.92,West,79.84,2025-03,Tuesday,False
2025-06-13,CUST0750,Sports,Yoga Mat,1,82.88,North,82.88,2025-06,Friday,False
2025-02-13,CUST0688,Toys,Plush Toy,4,59.41,North,237.64,2025-02,Thursday,False
2025-11-04,CUST0295,Beauty,Lip Balm Set,2,37.87,East,75.74,2025-11,Tuesday,False
2025-06-11,CUST0565,Toys,Plush Toy,3,31.51,North,94.53,2025-06,Wednesday,False
2025-07-14,CUST0711,Electronics,Wireless Earbuds,1,120.55,West,120.55,2025-07,Monday,False
2025-06-27,CUST0481,Home & Kitchen,LED Lamp,5,34.98,West,174.89999999999998,2025-06,Friday,False
2025-10-17,CUST0069,Beauty,Makeup Brush Kit,4,5.87,West,23.48,2025-10,Friday,False
2025-05-04,CUST0292,Sports,Water Bottle,2,26.31,West,52.62,2025-05,Sunday,True
2025-06-28,CUST0375,Toys,Puzzle 1000pc,2,9.26,South,18.52,2025-06,Saturday,True
2025-03-25,CUST0118,Apparel,Denim Jeans,5,117.46,East,587.3,2025-03,Tuesday,False
2025-05-11,CUST0448,Home & Kitchen,LED Lamp,5,32.86,South,164.3,2025-05,Sunday,True
2025-12-31,CUST0695,Toys,Plush Toy,1,49.29,South,49.29,2025-12,Wednesday,False
2025-10-22,CUST0041,Home & Kitchen,Non-Stick Pan,3,67.85,South,203.54999999999998,2025-10,Wednesday,False
2025-07-31,CUST0497,Apparel,Cotton T-Shirt,4,115.55,East,462.2,2025-07,Thursday,False
2025-10-05,CUST0728,Sports,Yoga Mat,3,55.82,South,167.46,2025-10,Sunday,True
2025-07-03,CUST0018,Home & Kitchen,LED Lamp,5,23.69,North,118.45,2025-07,Thursday,False
2025-06-19,CUST0583,Beauty,Lip Balm Set,3,57.72,South,173.16,2025-06,Thursday,False
2025-07-26,CUST0144,Sports,Water Bottle,4,64.69,North,258.76,2025-07,Saturday,True
2025-06-12,CUST0126,Toys,Building Blocks,4,65.84,North,263.36,2025-06,Thursday,False
2025-11-11,CUST0435,Sports,Water Bottle,5,31.07,North,155.35,2025-11,Tuesday,False
2025-09-05,CUST0333,Apparel,Denim Jeans,2,16.29,South,32.58,2025-09,Friday,False
2025-11-10,CUST0716,Apparel,Winter Jacket,4,10.64,West,42.56,2025-11,Monday,False
2025-05-16,CUST0388,Electronics,Smartwatch,5,67.4,West,337.0,2025-05,Friday,False
2025-06-08,CUST0233,Home & Kitchen,Non-Stick Pan,3,46.88,West,140.64000000000001,2025-06,Sunday,True
2025-08-24,CUST0568,Apparel,Winter Jacket,3,21.74,West,65.22,2025-08,Sunday,True
2025-12-12,CUST0389,Home & Kitchen,Non-Stick Pan,1,53.76,East,53.76,2025-12,Friday,False
2025-03-09,CUST0674,Toys,Puzzle 1000pc,2,68.15,West,136.3,2025-03,Sunday,True
2025-08-30,CUST0662,Apparel,Cotton T-Shirt,5,53.09,West,265.45000000000005,2025-08,Saturday,True
2025-10-16,CUST0107,Toys,Building Blocks,5,79.76,North,398.8,2025-10,Thursday,False
2025-03-06,CUST0095,Electronics,Laptop Stand,5,40.79,North,203.95,2025-03,Thursday,False
2025-08-25,CUST0715,Sports,Yoga Mat,2,25.05,South,50.1,2025-08,Monday,False
2025-10-23,CUST0055,Apparel,Winter Jacket,1,52.51,South,52.51,2025-10,Thursday,False
2025-10-29,CUST0256,Sports,Resistance Bands,5,130.68,North,653.4000000000001,2025-10,Wednesday,False
2025-05-22,CUST0259,Electronics,Wireless Earbuds,1,193.23,South,193.23,2025-05,Thursday,False
2025-12-11,CUST0368,Electronics,Wireless Earbuds,2,159.87,Unknown,319.74,2025-12,Thursday,False
2025-03-22,CUST0196,Apparel,Running Shoes,3,117.88,North,353.64,2025-03,Saturday,True
2025-09-25,CUST0107,Beauty,Makeup Brush Kit,1,30.25,North,30.25,2025-09,Thursday,False
2025-07-27,CUST0591,Electronics,Smartwatch,4,206.97,West,827.88,2025-07,Sunday,True
2025-06-22,CUST0701,Toys,RC Car,4,32.97,North,131.88,2025-06,Sunday,True
2025-02-24,CUST0617,Apparel,Winter Jacket,5,14.56,North,72.8,2025-02,Monday,False
2025-12-28,CUST0087,Sports,Water Bottle,5,24.8,West,124.0,2025-12,Sunday,True
2025-08-18,CUST0524,Sports,Dumbbell Set,2,125.62,East,251.24,2025-08,Monday,False
2025-01-11,CUST0383,Home & Kitchen,Non-Stick Pan,5,43.27,South,216.35000000000002,2025-01,Saturday,True
2025-02-26,CUST0231,Apparel,Running Shoes,4,70.7,South,282.8,2025-02,Wednesday,False
2025-10-25,CUST0494,Beauty,Makeup Brush Kit,1,7.01,North,7.01,2025-10,Saturday,True
2025-02-26,CUST0793,Sports,Dumbbell Set,1,20.92,West,20.92,2025-02,Wednesday,False
2025-09-26,CUST0207,Beauty,Hair Dryer,4,19.55,West,78.2,2025-09,Friday,False
2025-10-23,CUST0565,Toys,Puzzle 1000pc,5,19.52,Unknown,97.6,2025-10,Thursday,False
2025-06-02,CUST0141,Apparel,Cotton T-Shirt,1,32.4,South,32.4,2025-06,Monday,False
2025-09-22,CUST0657,Toys,RC Car,2,24.11,North,48.22,2025-09,Monday,False
2025-12-11,CUST0663,Apparel,Denim Jeans,5,29.61,West,148.05,2025-12,Thursday,False
2025-03-17,CUST0165,Electronics,Bluetooth Speaker,2,242.54,North,485.08,2025-03,Monday,False
2025-09-07,CUST0194,Apparel,Running Shoes,5,114.45,East,572.25,2025-09,Sunday,True
2025-04-14,CUST0651,Electronics,Bluetooth Speaker,3,51.55,East,154.64999999999998,2025-04,Monday,False
2025-07-24,CUST0362,Home & Kitchen,LED Lamp,4,74.26,South,297.04,2025-07,Thursday,False
2025-02-05,CUST0190,Home & Kitchen,LED Lamp,3,48.87,North,146.60999999999999,2025-02,Wednesday,False
2025-04-09,CUST0428,Beauty,Face Serum,2,27.72,West,55.44,2025-04,Wednesday,False
2025-10-23,CUST0557,Home & Kitchen,Blender,2,46.78,East,93.56,2025-10,Thursday,False
2025-08-23,CUST0794,Electronics,Wireless Earbuds,1,45.5,West,45.5,2025-08,Saturday,True
2025-03-23,CUST0205,Apparel,Cotton T-Shirt,3,42.84,West,128.52,2025-03,Sunday,True
2025-04-02,CUST0696,Home & Kitchen,Blender,1,65.21,East,65.21,2025-04,Wednesday,False
2025-08-23,CUST0180,Sports,Resistance Bands,5,109.79,East,548.95,2025-08,Saturday,True
2025-10-12,CUST0095,Home & Kitchen,Non-Stick Pan,5,69.77,North,348.84999999999997,2025-10,Sunday,True
2025-05-26,CUST0431,Sports,Dumbbell Set,3,53.64,South,160.92000000000002,2025-05,Monday,False
2025-09-29,CUST0733,Electronics,Wireless Earbuds,1,138.2,North,138.2,2025-09,Monday,False
2025-08-24,CUST0694,Beauty,Hair Dryer,5,27.98,East,139.9,2025-08,Sunday,True
2025-12-10,CUST0754,Beauty,Hair Dryer,3,52.23,West,156.69,2025-12,Wednesday,False
2025-08-04,CUST0343,Sports,Water Bottle,2,142.11,East,284.22,2025-08,Monday,False
2025-01-10,CUST0723,Toys,Building Blocks,1,21.8,West,21.8,2025-01,Friday,False
2025-06-21,CUST0601,Toys,RC Car,5,15.57,North,77.85,2025-06,Saturday,True
2025-02-16,CUST0733,Beauty,Lip Balm Set,3,42.49,North,127.47,2025-02,Sunday,True
2025-02-16,CUST0350,Beauty,Makeup Brush Kit,3,39.26,East,117.78,2025-02,Sunday,True
2025-07-08,CUST0341,Home & Kitchen,Blender,5,65.47,North,327.35,2025-07,Tuesday,False
2025-01-09,CUST0481,Beauty,Makeup Brush Kit,5,58.2,South,291.0,2025-01,Thursday,False
2025-06-20,CUST0653,Home & Kitchen,Throw Pillow,1,35.31,North,35.31,2025-06,Friday,False
2025-12-06,CUST0382,Sports,Yoga Mat,1,53.68,East,53.68,2025-12,Saturday,True
2025-05-14,CUST0067,Home & Kitchen,Blender,5,45.92,North,229.60000000000002,2025-05,Wednesday,False
2025-04-23,CUST0556,Sports,Yoga Mat,5,18.39,West,91.95,2025-04,Wednesday,False
2025-09-12,CUST0667,Electronics,Laptop Stand,4,213.83,West,855.32,2025-09,Friday,False
2025-09-23,CUST0758,Toys,Puzzle 1000pc,4,36.49,South,145.96,2025-09,Tuesday,False
2025-05-06,CUST0469,Beauty,Face Serum,2,18.59,East,37.18,2025-05,Tuesday,False
2025-12-29,CUST0783,Sports,Resistance Bands,1,37.52,East,37.52,2025-12,Monday,False
2025-07-28,CUST0429,Home & Kitchen,LED Lamp,4,26.85,South,107.4,2025-07,Monday,False
2025-12-19,CUST0322,Toys,Puzzle 1000pc,1,78.41,South,78.41,2025-12,Friday,False
2025-09-05,CUST0013,Apparel,Denim Jeans,2,57.3,North,114.6,2025-09,Friday,False
2025-12-13,CUST0042,Electronics,Smartwatch,5,87.86,North,439.3,2025-12,Saturday,True
2025-02-24,CUST0656,Sports,Resistance Bands,5,103.37,East,516.85,2025-02,Monday,False
2025-11-16,CUST0336,Home & Kitchen,Throw Pillow,5,29.01,North,145.05,2025-11,Sunday,True
2025-05-24,CUST0147,Home & Kitchen,LED Lamp,1,76.01,South,76.01,2025-05,Saturday,True
2025-06-08,CUST0115,Sports,Resistance Bands,1,105.43,East,105.43,2025-06,Sunday,True
2025-08-02,CUST0116,Toys,Puzzle 1000pc,3,20.68,South,62.04,2025-08,Saturday,True
2025-09-09,CUST0772,Electronics,Bluetooth Speaker,2,202.29,East,404.58,2025-09,Tuesday,False
2025-06-18,CUST0112,Apparel,Winter Jacket,5,98.88,East,494.4,2025-06,Wednesday,False
2025-04-13,CUST0060,Sports,Yoga Mat,5,48.61,South,243.05,2025-04,Sunday,True
2025-01-02,CUST0397,Apparel,Running Shoes,5,107.95,North,539.75,2025-01,Thursday,False
2025-04-15,CUST0620,Beauty,Face Serum,2,25.51,North,51.02,2025-04,Tuesday,False
2025-07-25,CUST0187,Sports,Dumbbell Set,4,106.29,South,425.16,2025-07,Friday,False
2025-04-13,CUST0226,Electronics,Smartwatch,5,147.48,South,737.4,2025-04,Sunday,True
2025-01-25,CUST0212,Electronics,Smartwatch,5,163.22,West,816.1,2025-01,Saturday,True
2025-08-28,CUST0251,Apparel,Winter Jacket,1,46.2,East,46.2,2025-08,Thursday,False
2025-07-18,CUST0171,Sports,Yoga Mat,1,23.77,North,23.77,2025-07,Friday,False
2025-11-20,CUST0428,Sports,Water Bottle,1,39.27,South,39.27,2025-11,Thursday,False
2025-11-06,CUST0259,Home & Kitchen,Throw Pillow,4,22.82,East,91.28,2025-11,Thursday,False
2025-11-21,CUST0747,Toys,Building Blocks,3,76.31,West,228.93,2025-11,Friday,False
2025-12-28,CUST0044,Toys,Plush Toy,3,48.29,East,144.87,2025-12,Sunday,True
2025-02-01,CUST0530,Electronics,Laptop Stand,1,232.29,West,232.29,2025-02,Saturday,True
2025-02-16,CUST0723,Apparel,Cotton T-Shirt,2,65.67,South,131.34,2025-02,Sunday,True
2025-06-02,CUST0098,Sports,Dumbbell Set,2,28.3,East,56.6,2025-06,Monday,False
2025-10-31,CUST0626,Electronics,Smartwatch,4,99.94,Unknown,399.76,2025-10,Friday,False
2025-12-10,CUST0333,Sports,Yoga Mat,3,128.67,West,386.01,2025-12,Wednesday,False
2025-06-09,CUST0568,Toys,Puzzle 1000pc,5,57.45,East,287.25,2025-06,Monday,False
2025-08-26,CUST0042,Home & Kitchen,Non-Stick Pan,4,42.71,West,170.84,2025-08,Tuesday,False
2025-03-30,CUST0640,Sports,Dumbbell Set,4,145.02,Unknown,580.08,2025-03,Sunday,True
2025-07-11,CUST0444,Toys,Plush Toy,4,55.57,East,222.28,2025-07,Friday,False
2025-10-30,CUST0659,Beauty,Lip Balm Set,2,28.9,West,57.8,2025-10,Thursday,False
2025-07-19,CUST0315,Toys,Plush Toy,5,62.6,East,313.0,2025-07,Saturday,True
2025-02-28,CUST0159,Sports,Dumbbell Set,5,83.56,North,417.8,2025-02,Friday,False
2025-06-04,CUST0556,Apparel,Denim Jeans,2,97.6,West,195.2,2025-06,Wednesday,False
2025-12-18,CUST0598,Sports,Dumbbell Set,4,16.37,South,65.48,2025-12,Thursday,False
2025-06-26,CUST0442,Beauty,Face Serum,1,24.08,West,24.08,2025-06,Thursday,False
2025-04-01,CUST0051,Electronics,Smartwatch,1,182.34,West,182.34,2025-04,Tuesday,False
2025-12-31,CUST0750,Apparel,Denim Jeans,5,72.01,East,360.05,2025-12,Wednesday,False
2025-06-05,CUST0424,Home & Kitchen,LED Lamp,5,84.01,East,420.05,2025-06,Thursday,False
2025-07-17,CUST0074,Beauty,Hair Dryer,2,37.12,West,74.24,2025-07,Thursday,False
2025-06-20,CUST0468,Beauty,Makeup Brush Kit,5,12.89,West,64.45,2025-06,Friday,False
2025-09-18,CUST0691,Electronics,Smartwatch,5,196.46,North,982.3000000000001,2025-09,Thursday,False
2025-04-19,CUST0412,Toys,RC Car,3,23.33,North,69.99,2025-04,Saturday,True
2025-09-20,CUST0182,Beauty,Face Serum,2,7.99,South,15.98,2025-09,Saturday,True
2025-04-12,CUST0020,Electronics,Laptop Stand,1,222.37,West,222.37,2025-04,Saturday,True
2025-01-23,CUST0657,Sports,Water Bottle,5,65.32,West,326.59999999999997,2025-01,Thursday,False
2025-05-15,CUST0167,Electronics,Bluetooth Speaker,1,110.94,West,110.94,2025-05,Thursday,False
2025-08-19,CUST0218,Toys,RC Car,4,37.4,East,149.6,2025-08,Tuesday,False
2025-10-11,CUST0314,Home & Kitchen,Throw Pillow,3,40.8,West,122.39999999999999,2025-10,Saturday,True
2025-11-11,CUST0111,Home & Kitchen,Non-Stick Pan,5,19.11,Unknown,95.55,2025-11,Tuesday,False
2025-02-28,CUST0470,Home & Kitchen,Non-Stick Pan,5,74.21,North,371.04999999999995,2025-02,Friday,False
2025-07-29,CUST0100,Beauty,Hair Dryer,4,47.49,South,189.96,2025-07,Tuesday,False
2025-03-20,CUST0187,Toys,Building Blocks,4,22.37,North,89.48,2025-03,Thursday,False
2025-09-15,CUST0670,Apparel,Running Shoes,3,110.81,East,332.43,2025-09,Monday,False
2025-01-20,CUST0137,Electronics,Wireless Earbuds,2,193.16,West,386.32,2025-01,Monday,False
2025-11-19,CUST0323,Apparel,Cotton T-Shirt,2,53.42,West,106.84,2025-11,Wednesday,False
2025-12-18,CUST0310,Apparel,Denim Jeans,5,73.61,East,368.05,2025-12,Thursday,False
2025-09-24,CUST0681,Apparel,Cotton T-Shirt,5,37.0,North,185.0,2025-09,Wednesday,False
2025-12-18,CUST0530,Home & Kitchen,Blender,5,64.11,East,320.55,2025-12,Thursday,False
2025-01-16,CUST0237,Beauty,Lip Balm Set,5,29.45,South,147.25,2025-01,Thursday,False
2025-10-12,CUST0105,Apparel,Cotton T-Shirt,4,11.13,East,44.52,2025-10,Sunday,True
2025-06-22,CUST0216,Sports,Water Bottle,3,83.28,East,249.84,2025-06,Sunday,True
2025-11-28,CUST0082,Electronics,Wireless Earbuds,2,59.72,East,119.44,2025-11,Friday,False
2025-05-03,CUST0573,Apparel,Winter Jacket,1,105.31,North,105.31,2025-05,Saturday,True
2025-12-30,CUST0277,Home & Kitchen,Non-Stick Pan,1,88.2,East,88.2,2025-12,Tuesday,False
2025-11-01,CUST0303,Toys,Puzzle 1000pc,5,44.67,South,223.35000000000002,2025-11,Saturday,True
2025-11-15,CUST0677,Sports,Dumbbell Set,4,105.07,North,420.28,2025-11,Saturday,True
2025-05-28,CUST0131,Apparel,Cotton T-Shirt,5,67.13,North,335.65,2025-05,Wednesday,False
2025-05-10,CUST0559,Apparel,Winter Jacket,4,56.73,East,226.92,2025-05,Saturday,True
2025-06-08,CUST0259,Toys,RC Car,5,75.76,North,378.8,2025-06,Sunday,True
2025-03-22,CUST0501,Apparel,Winter Jacket,1,88.18,South,88.18,2025-03,Saturday,True
2025-12-10,CUST0565,Toys,Plush Toy,1,39.28,West,39.28,2025-12,Wednesday,False
2025-07-23,CUST0509,Toys,Puzzle 1000pc,3,39.52,East,118.56,2025-07,Wednesday,False
2025-10-04,CUST0729,Apparel,Cotton T-Shirt,2,30.75,North,61.5,2025-10,Saturday,True
2025-05-08,CUST0664,Apparel,Winter Jacket,3,114.1,South,342.29999999999995,2025-05,Thursday,False
2025-06-11,CUST0384,Apparel,Denim Jeans,3,89.02,North,267.06,2025-06,Wednesday,False
2025-07-17,CUST0571,Beauty,Lip Balm Set,5,41.68,West,208.4,2025-07,Thursday,False
2025-09-23,CUST0743,Sports,Resistance Bands,1,127.37,South,127.37,2025-09,Tuesday,False
2025-10-28,CUST0047,Home & Kitchen,Throw Pillow,1,31.8,East,31.8,2025-10,Tuesday,False
2025-05-13,CUST0253,Home & Kitchen,Blender,5,70.01,East,350.05,2025-05,Tuesday,False
2025-01-30,CUST0053,Beauty,Lip Balm Set,4,41.96,East,167.84,2025-01,Thursday,False
2025-11-01,CUST0795,Sports,Dumbbell Set,3,129.6,North,388.79999999999995,2025-11,Saturday,True
2025-09-25,CUST0357,Sports,Yoga Mat,1,136.48,West,136.48,2025-09,Thursday,False
2025-11-14,CUST0318,Electronics,Bluetooth Speaker,4,63.42,West,253.68,2025-11,Friday,False
2025-08-19,CUST0004,Sports,Yoga Mat,2,104.59,West,209.18,2025-08,Tuesday,False
2025-02-20,CUST0784,Sports,Water Bottle,3,108.41,North,325.23,2025-02,Thursday,False
2025-08-18,CUST0298,Electronics,Wireless Earbuds,3,64.13,East,192.39,2025-08,Monday,False
2025-11-11,CUST0669,Electronics,Smartwatch,5,47.53,East,237.65,2025-11,Tuesday,False
2025-12-01,CUST0786,Home & Kitchen,Non-Stick Pan,1,34.99,North,34.99,2025-12,Monday,False
2025-11-20,CUST0687,Beauty,Lip Balm Set,1,23.64,South,23.64,2025-11,Thursday,False
2025-09-15,CUST0149,Apparel,Running Shoes,5,41.78,South,208.9,2025-09,Monday,False
2025-12-14,CUST0226,Apparel,Denim Jeans,3,88.03,West,264.09000000000003,2025-12,Sunday,True
2025-09-10,CUST0662,Beauty,Lip Balm Set,5,7.61,North,38.050000000000004,2025-09,Wednesday,False
2025-10-12,CUST0603,Beauty,Hair Dryer,5,25.83,South,129.14999999999998,2025-10,Sunday,True
2025-01-09,CUST0252,Home & Kitchen,Blender,3,78.7,South,236.10000000000002,2025-01,Thursday,False
2025-06-26,CUST0703,Home & Kitchen,Throw Pillow,4,47.6,West,190.4,2025-06,Thursday,False
2025-08-07,CUST0232,Home & Kitchen,LED Lamp,2,10.92,East,21.84,2025-08,Thursday,False
2025-09-01,CUST0128,Beauty,Hair Dryer,5,21.32,East,106.6,2025-09,Monday,False
2025-11-12,CUST0089,Toys,Plush Toy,5,37.64,East,188.2,2025-11,Wednesday,False
2025-06-15,CUST0215,Toys,Building Blocks,1,55.4,West,55.4,2025-06,Sunday,True
2025-06-01,CUST0077,Toys,RC Car,2,61.82,Unknown,123.64,2025-06,Sunday,True
2025-11-29,CUST0217,Apparel,Running Shoes,3,100.56,North,301.68,2025-11,Saturday,True
